item_id	timestamp	time	ord0
8079	2024-04-27	18:00	14
8078	2024-04-27	16:00	7
8077	2024-04-27	13:00	5
8076	2024-04-27	10:00	18
8075	2024-04-26	22:00	2
8074	2024-04-26	20:00	17
8073	2024-04-26	18:00	10
8072	2024-04-26	16:00	10
8071	2024-04-26	13:00	15
8070	2024-04-26	10:00	4
8069	2024-04-25	22:00	2
8068	2024-04-25	20:00	12
8067	2024-04-25	18:00	7
8066	2024-04-25	16:00	6
8065	2024-04-25	13:00	12
8064	2024-04-25	10:00	15
8063	2024-04-24	22:00	2
8062	2024-04-24	20:00	11
8061	2024-04-24	18:00	2
8060	2024-04-24	16:00	11
8059	2024-04-24	13:00	7
8058	2024-04-24	10:00	14
8057	2024-04-23	22:00	14
8056	2024-04-23	20:00	4
8055	2024-04-23	18:00	8
8054	2024-04-23	16:00	6
8053	2024-04-23	13:00	12
8052	2024-04-23	10:00	5
8051	2024-04-22	22:00	1
8050	2024-04-22	20:00	18
8049	2024-04-22	18:00	20
8048	2024-04-22	16:00	16
8047	2024-04-22	13:00	4
8046	2024-04-22	10:00	17
8045	2024-04-21	22:00	11
8044	2024-04-21	20:00	14
8043	2024-04-21	18:00	6
8042	2024-04-21	16:00	6
8041	2024-04-21	13:00	10
8040	2024-04-21	10:00	16
8039	2024-04-20	22:00	1
8038	2024-04-20	20:00	18
8037	2024-04-20	18:00	3
8036	2024-04-20	16:00	11
8035	2024-04-20	13:00	11
8034	2024-04-20	10:00	18
8033	2024-04-19	22:00	2
8032	2024-04-19	20:00	1
8031	2024-04-19	18:00	1
8030	2024-04-19	16:00	8
8029	2024-04-19	13:00	18
8028	2024-04-19	10:00	12
8027	2024-04-18	22:00	2
8026	2024-04-18	20:00	6
8025	2024-04-18	18:00	17
8024	2024-04-18	16:00	15
8023	2024-04-18	13:00	8
8022	2024-04-18	10:00	2
8021	2024-04-17	22:00	3
8020	2024-04-17	20:00	18
8019	2024-04-17	18:00	14
8018	2024-04-17	16:00	10
8017	2024-04-17	13:00	2
8016	2024-04-17	10:00	12
8015	2024-04-16	22:00	16
8014	2024-04-16	20:00	10
8013	2024-04-16	18:00	12
8012	2024-04-16	16:00	14
8011	2024-04-16	13:00	8
8010	2024-04-16	10:00	7
8009	2024-04-15	22:00	8
8008	2024-04-15	20:00	7
8007	2024-04-15	18:00	3
8006	2024-04-15	16:00	14
8005	2024-04-15	13:00	16
8004	2024-04-15	10:00	1
8003	2024-04-14	22:00	4
8002	2024-04-14	20:00	16
8001	2024-04-14	18:00	9
8000	2024-04-14	16:00	18
7999	2024-04-14	13:00	8
7998	2024-04-14	10:00	2
7997	2024-04-13	22:00	19
7996	2024-04-13	20:00	20
7995	2024-04-13	18:00	10
7994	2024-04-13	16:00	15
7993	2024-04-13	13:00	9
7992	2024-04-13	10:00	11
7991	2024-04-12	22:00	19
7990	2024-04-09	22:00	6
7989	2024-04-09	20:00	12
7988	2024-04-09	18:00	9
7987	2024-04-09	16:00	17
7986	2024-04-09	13:00	10
7985	2024-04-09	10:00	14
7984	2024-04-08	22:00	16
7983	2024-04-08	20:00	3
7982	2024-04-08	18:00	15
7981	2024-04-08	16:00	3
7980	2024-04-08	13:00	5
7979	2024-04-07	22:00	3
7978	2024-04-07	20:00	19
7977	2024-04-07	18:00	10
7976	2024-04-07	16:00	3
7975	2024-04-07	13:00	12
7974	2024-04-07	10:00	11
7973	2024-04-06	22:00	9
7972	2024-04-06	20:00	13
7971	2024-04-06	18:00	4
7970	2024-04-06	16:00	7
7969	2024-04-06	13:00	1
7968	2024-04-06	10:00	19
7967	2024-04-05	22:00	2
7966	2024-04-05	20:00	13
7965	2024-04-05	18:00	15
7964	2024-04-05	16:00	20
7963	2024-04-05	13:00	5
7962	2024-04-05	10:00	16
7961	2024-04-04	22:00	15
7960	2024-04-04	20:00	7
7959	2024-04-04	18:00	20
7958	2024-04-04	16:00	11
7957	2024-04-04	13:00	4
7956	2024-04-04	10:00	6
7955	2024-04-03	22:00	10
7954	2024-04-03	20:00	4
7953	2024-04-03	18:00	16
7952	2024-04-03	16:00	10
7951	2024-04-03	13:00	9
7950	2024-04-03	10:00	15
7949	2024-04-02	22:00	14
7948	2024-04-02	20:00	12
7947	2024-04-02	18:00	6
7946	2024-04-02	16:00	17
7945	2024-04-02	13:00	16
7944	2024-04-02	10:00	2
7943	2024-04-01	22:00	11
7942	2024-04-01	20:00	18
7941	2024-04-01	18:00	5
7940	2024-04-01	16:00	18
7939	2024-04-01	13:00	20
7938	2024-04-01	10:00	9
7937	2024-03-31	22:00	9
7936	2024-03-31	20:00	11
7935	2024-03-31	18:00	7
7934	2024-03-31	16:00	16
7933	2024-03-31	13:00	20
7932	2024-03-31	10:00	14
7931	2024-03-30	22:00	9
7930	2024-03-30	20:00	3
7929	2024-03-30	18:00	14
7928	2024-03-30	16:00	2
7927	2024-03-30	13:00	9
7926	2024-03-30	10:00	18
7925	2024-03-29	22:00	19
7924	2024-03-29	20:00	11
7923	2024-03-29	18:00	13
7922	2024-03-29	16:00	10
7921	2024-03-29	13:00	15
7920	2024-03-29	10:00	11
7919	2024-03-28	22:00	9
7918	2024-03-28	20:00	12
7917	2024-03-28	18:00	10
7916	2024-03-28	16:00	3
7915	2024-03-28	13:00	20
7914	2024-03-28	10:00	2
7913	2024-03-27	22:00	10
7912	2024-03-27	20:00	18
7911	2024-03-27	18:00	17
7910	2024-03-27	16:00	3
7909	2024-03-27	13:00	13
7908	2024-03-27	10:00	14
7907	2024-03-26	22:00	2
7906	2024-03-26	20:00	12
7905	2024-03-26	18:00	4
7904	2024-03-26	16:00	5
7903	2024-03-26	13:00	6
7902	2024-03-26	10:00	5
7901	2024-03-25	22:00	5
7900	2024-03-25	20:00	19
7899	2024-03-25	18:00	15
7898	2024-03-25	16:00	6
7897	2024-03-25	13:00	2
7896	2024-03-25	10:00	5
7895	2024-03-24	22:00	5
7894	2024-03-24	20:00	16
7893	2024-03-24	18:00	15
7892	2024-03-24	16:00	14
7891	2024-03-24	13:00	20
7890	2024-03-24	10:00	9
7889	2024-03-23	22:00	15
7888	2024-03-23	20:00	1
7887	2024-03-23	18:00	5
7886	2024-03-23	16:00	2
7885	2024-03-23	13:00	15
7884	2024-03-23	10:00	2
7883	2024-03-22	22:00	2
7882	2024-03-22	20:00	13
7881	2024-03-22	18:00	2
7880	2024-03-22	16:00	18
7879	2024-03-22	13:00	14
7878	2024-03-22	10:00	2
7877	2024-03-21	22:00	12
7876	2024-03-21	20:00	17
7875	2024-03-21	18:00	19
7874	2024-03-21	16:00	2
7873	2024-03-21	13:00	12
7872	2024-03-21	10:00	19
7871	2024-03-20	22:00	14
7870	2024-03-20	20:00	2
7869	2024-03-20	18:00	9
7868	2024-03-20	16:00	19
7867	2024-03-20	13:00	17
7866	2024-03-20	10:00	19
7865	2024-03-19	22:00	1
7864	2024-03-19	20:00	9
7863	2024-03-19	18:00	2
7862	2024-03-19	16:00	1
7861	2024-03-19	13:00	1
7860	2024-03-19	10:00	19
7859	2024-03-18	22:00	9
7858	2024-03-18	20:00	13
7857	2024-03-18	18:00	20
7856	2024-03-18	16:00	8
7855	2024-03-18	13:00	7
7854	2024-03-18	10:00	15
7853	2024-03-17	22:00	6
7852	2024-03-17	20:00	5
7851	2024-03-17	18:00	19
7850	2024-03-17	16:00	16
7849	2024-03-17	13:00	19
7848	2024-03-17	10:00	19
7847	2024-03-16	22:00	19
7846	2024-03-16	20:00	3
7845	2024-03-16	18:00	8
7844	2024-03-16	16:00	3
7843	2024-03-16	13:00	19
7842	2024-03-16	10:00	18
7841	2024-03-15	22:00	15
7840	2024-03-15	20:00	6
7839	2024-03-15	18:00	5
7838	2024-03-15	16:00	15
7837	2024-03-15	13:00	19
7836	2024-03-15	10:00	1
7835	2024-03-14	22:00	9
7834	2024-03-14	20:00	11
7833	2024-03-14	18:00	15
7832	2024-03-14	16:00	15
7831	2024-03-14	13:00	14
7830	2024-03-14	10:00	15
7829	2024-03-13	22:00	9
7828	2024-03-13	20:00	5
7827	2024-03-13	18:00	5
7826	2024-03-13	16:00	6
7825	2024-03-13	13:00	3
7824	2024-03-13	10:00	14
7823	2024-03-12	22:00	10
7822	2024-03-12	20:00	9
7821	2024-03-12	18:00	8
7820	2024-03-12	16:00	14
7819	2024-03-12	13:00	18
7818	2024-03-12	10:00	13
7817	2024-03-11	22:00	19
7816	2024-03-11	20:00	3
7815	2024-03-11	18:00	2
7814	2024-03-11	16:00	11
7813	2024-03-11	13:00	16
7812	2024-03-11	10:00	15
7811	2024-03-10	22:00	5
7810	2024-03-10	20:00	4
7809	2024-03-10	18:00	19
7808	2024-03-10	16:00	19
7807	2024-03-10	13:00	9
7806	2024-03-10	10:00	8
7805	2024-03-09	22:00	16
7804	2024-03-09	20:00	20
7803	2024-03-09	18:00	20
7802	2024-03-09	16:00	17
7801	2024-03-09	13:00	6
7800	2024-03-09	10:00	17
7799	2024-03-08	22:00	6
7798	2024-03-08	20:00	12
7797	2024-03-08	18:00	9
7796	2024-03-08	16:00	10
7795	2024-03-08	13:00	17
7794	2024-03-08	10:00	17
7793	2024-03-07	22:00	7
7792	2024-03-07	20:00	2
7791	2024-03-07	18:00	11
7790	2024-03-07	16:00	16
7789	2024-03-07	13:00	3
7788	2024-03-07	10:00	12
7787	2024-03-06	22:00	6
7786	2024-03-06	20:00	4
7785	2024-03-06	18:00	19
7784	2024-03-06	16:00	10
7783	2024-03-06	13:00	7
7782	2024-03-06	10:00	4
7781	2024-03-05	22:00	7
7780	2024-03-05	20:00	10
7779	2024-03-05	18:00	16
7778	2024-03-05	16:00	15
7777	2024-03-05	13:00	12
7776	2024-03-05	10:00	11
7775	2024-03-04	22:00	14
7774	2024-03-04	20:00	4
7773	2024-03-04	18:00	18
7772	2024-03-04	16:00	4
7771	2024-03-04	13:00	4
7770	2024-03-04	10:00	16
7769	2024-03-03	22:00	20
7768	2024-03-03	20:00	8
7767	2024-03-03	18:00	10
7766	2024-03-03	16:00	15
7765	2024-03-03	13:00	6
7764	2024-03-03	10:00	11
7763	2024-03-02	22:00	2
7762	2024-03-02	20:00	11
7761	2024-03-02	18:00	15
7760	2024-03-02	16:00	2
7759	2024-03-02	13:00	3
7758	2024-03-02	10:00	7
7757	2024-03-01	22:00	20
7756	2024-03-01	20:00	10
7755	2024-03-01	18:00	8
7754	2024-03-01	16:00	9
7753	2024-03-01	13:00	9
7752	2024-03-01	10:00	12
7751	2024-02-29	22:00	8
7750	2024-02-26	22:00	1
7749	2024-02-26	20:00	14
7748	2024-02-26	18:00	12
7747	2024-02-26	16:00	9
7746	2024-02-26	13:00	15
7745	2024-02-26	10:00	1
7744	2024-02-25	22:00	10
7743	2024-02-25	20:00	2
7742	2024-02-25	18:00	9
7741	2024-02-25	16:00	2
7740	2024-02-25	13:00	14
7739	2024-02-25	10:00	8
7738	2024-02-24	22:00	17
7737	2024-02-24	20:00	8
7736	2024-02-24	18:00	15
7735	2024-02-24	16:00	2
7734	2024-02-24	13:00	16
7733	2024-02-24	10:00	12
7732	2024-02-23	22:00	11
7731	2024-02-23	20:00	1
7730	2024-02-23	18:00	11
7729	2024-02-23	16:00	2
7728	2024-02-23	13:00	12
7727	2024-02-23	10:00	20
7726	2024-02-22	22:00	11
7725	2024-02-22	20:00	19
7724	2024-02-22	18:00	9
7723	2024-02-22	16:00	1
7722	2024-02-22	13:00	14
7721	2024-02-22	10:00	3
7720	2024-02-21	22:00	2
7719	2024-02-21	20:00	9
7718	2024-02-21	18:00	5
7717	2024-02-21	16:00	2
7716	2024-02-21	13:00	19
7715	2024-02-21	10:00	4
7714	2024-02-20	22:00	20
7713	2024-02-20	20:00	14
7712	2024-02-20	18:00	2
7711	2024-02-20	16:00	19
7710	2024-02-20	13:00	20
7709	2024-02-20	10:00	3
7708	2024-02-19	22:00	14
7707	2024-02-19	20:00	4
7706	2024-02-19	18:00	20
7705	2024-02-19	16:00	7
7704	2024-02-19	13:00	2
7703	2024-02-19	10:00	9
7702	2024-02-18	22:00	1
7701	2024-02-18	20:00	11
7700	2024-02-18	18:00	10
7699	2024-02-18	16:00	1
7698	2024-02-18	13:00	18
7697	2024-02-18	10:00	11
7696	2024-02-17	22:00	7
7695	2024-02-17	20:00	3
7694	2024-02-17	18:00	6
7693	2024-02-17	16:00	5
7692	2024-02-17	13:00	11
7691	2024-02-17	10:00	11
7690	2024-02-16	22:00	9
7689	2024-02-16	20:00	20
7688	2024-02-16	18:00	13
7687	2024-02-16	16:00	3
7686	2024-02-16	13:00	5
7685	2024-02-16	10:00	15
7684	2024-02-15	22:00	19
7683	2024-02-15	20:00	12
7682	2024-02-15	18:00	15
7681	2024-02-15	16:00	16
7680	2024-02-15	13:00	19
7679	2024-02-15	10:00	10
7678	2024-02-14	22:00	10
7677	2024-02-14	20:00	1
7676	2024-02-14	18:00	8
7675	2024-02-14	16:00	6
7674	2024-02-14	13:00	3
7673	2024-02-14	10:00	7
7672	2024-02-13	22:00	6
7671	2024-02-13	20:00	5
7670	2024-02-13	18:00	8
7669	2024-02-13	16:00	16
7668	2024-02-13	13:00	14
7667	2024-02-13	10:00	9
7666	2024-02-12	22:00	2
7665	2024-02-12	20:00	9
7664	2024-02-12	18:00	6
7663	2024-02-12	16:00	6
7662	2024-02-12	13:00	15
7661	2024-02-12	10:00	6
7660	2024-02-11	22:00	15
7659	2024-02-11	20:00	4
7658	2024-02-11	18:00	9
7657	2024-02-11	16:00	1
7656	2024-02-11	13:00	18
7655	2024-02-11	10:00	3
7654	2024-02-10	22:00	9
7653	2024-02-10	20:00	18
7652	2024-02-10	18:00	12
7651	2024-02-10	16:00	3
7650	2024-02-10	13:00	19
7649	2024-02-10	10:00	12
7648	2024-02-09	22:00	16
7647	2024-02-09	20:00	6
7646	2024-02-09	18:00	17
7645	2024-02-09	16:00	4
7644	2024-02-09	13:00	5
7643	2024-02-09	10:00	14
7642	2024-02-08	22:00	12
7641	2024-02-08	20:00	4
7640	2024-02-08	18:00	2
7639	2024-02-08	16:00	10
7638	2024-02-08	13:00	15
7637	2024-02-08	10:00	14
7636	2024-02-07	22:00	1
7635	2024-02-07	20:00	3
7634	2024-02-07	18:00	12
7633	2024-02-07	16:00	11
7632	2024-02-07	13:00	9
7631	2024-02-07	10:00	1
7630	2024-02-06	22:00	12
7629	2024-02-06	20:00	19
7628	2024-02-06	18:00	9
7627	2024-02-06	16:00	14
7626	2024-02-06	13:00	17
7625	2024-02-06	10:00	11
7624	2024-02-05	22:00	2
7623	2024-02-05	20:00	8
7622	2024-02-05	18:00	17
7621	2024-02-05	16:00	4
7620	2024-02-05	13:00	7
7619	2024-02-05	10:00	16
7618	2024-02-04	22:00	14
7617	2024-02-04	20:00	12
7616	2024-02-04	18:00	20
7615	2024-02-04	16:00	10
7614	2024-02-04	13:00	12
7613	2024-02-04	10:00	5
7612	2024-02-03	22:00	6
7611	2024-02-03	20:00	18
7610	2024-02-03	18:00	5
7609	2024-02-03	16:00	15
7608	2024-02-03	13:00	3
7607	2024-02-03	10:00	12
7606	2024-02-02	22:00	10
7605	2024-02-02	20:00	16
7604	2024-02-02	18:00	12
7603	2024-02-02	16:00	9
7602	2024-02-02	13:00	8
7601	2024-02-02	10:00	14
7600	2024-02-01	22:00	2
7599	2024-02-01	20:00	11
7598	2024-02-01	18:00	20
7597	2024-02-01	16:00	15
7596	2024-02-01	13:00	2
7595	2024-02-01	10:00	19
7594	2024-01-31	22:00	15
7593	2024-01-31	20:00	12
7592	2024-01-31	18:00	20
7591	2024-01-31	16:00	4
7590	2024-01-31	13:00	7
7589	2024-01-31	10:00	20
7588	2024-01-30	22:00	17
7587	2024-01-30	20:00	7
7586	2024-01-30	18:00	9
7585	2024-01-30	16:00	10
7584	2024-01-30	13:00	2
7583	2024-01-30	10:00	8
7582	2024-01-29	22:00	8
7581	2024-01-29	20:00	19
7580	2024-01-29	18:00	16
7579	2024-01-29	16:00	20
7578	2024-01-29	13:00	20
7577	2024-01-29	10:00	10
7576	2024-01-28	22:00	19
7575	2024-01-28	20:00	4
7574	2024-01-28	18:00	12
7573	2024-01-28	16:00	19
7572	2024-01-28	13:00	15
7571	2024-01-28	10:00	1
7570	2024-01-27	22:00	5
7569	2024-01-27	20:00	20
7568	2024-01-27	18:00	13
7567	2024-01-27	16:00	19
7566	2024-01-27	13:00	19
7565	2024-01-27	10:00	1
7564	2024-01-26	22:00	13
7563	2024-01-26	20:00	8
7562	2024-01-26	18:00	7
7561	2024-01-26	16:00	3
7560	2024-01-26	13:00	5
7559	2024-01-26	10:00	11
7558	2024-01-25	22:00	4
7557	2024-01-25	20:00	19
7556	2024-01-25	18:00	3
7555	2024-01-25	16:00	18
7554	2024-01-25	13:00	1
7553	2024-01-25	10:00	16
7552	2024-01-24	22:00	3
7551	2024-01-24	20:00	18
7550	2024-01-24	18:00	7
7549	2024-01-24	16:00	7
7548	2024-01-24	13:00	9
7547	2024-01-24	10:00	16
7546	2024-01-23	22:00	3
7545	2024-01-23	20:00	4
7544	2024-01-23	18:00	9
7543	2024-01-23	16:00	12
7542	2024-01-23	13:00	7
7541	2024-01-23	10:00	13
7540	2024-01-22	22:00	8
7539	2024-01-22	20:00	9
7538	2024-01-22	18:00	17
7537	2024-01-22	16:00	9
7536	2024-01-22	13:00	8
7535	2024-01-22	10:00	7
7534	2024-01-21	22:00	3
7533	2024-01-21	20:00	10
7532	2024-01-21	18:00	5
7531	2024-01-21	16:00	8
7530	2024-01-21	13:00	16
7529	2024-01-21	10:00	12
7528	2024-01-20	22:00	12
7527	2024-01-20	20:00	18
7526	2024-01-20	18:00	15
7525	2024-01-20	16:00	16
7524	2024-01-20	13:00	13
7523	2024-01-20	10:00	13
7522	2024-01-19	22:00	8
7521	2024-01-19	20:00	18
7520	2024-01-19	18:00	2
7519	2024-01-19	16:00	4
7518	2024-01-19	13:00	8
7517	2024-01-19	10:00	15
7516	2024-01-18	22:00	4
7515	2024-01-18	20:00	10
7514	2024-01-18	18:00	11
7513	2024-01-18	16:00	3
7512	2024-01-18	13:00	1
7511	2024-01-18	10:00	11
7510	2024-01-17	22:00	1
7509	2024-01-17	20:00	16
7508	2024-01-17	18:00	17
7507	2024-01-17	16:00	14
7506	2024-01-17	13:00	5
7505	2024-01-17	10:00	5
7504	2024-01-16	22:00	15
7503	2024-01-16	20:00	14
7502	2024-01-16	18:00	14
7501	2024-01-16	16:00	20
7500	2024-01-16	13:00	14
7499	2024-01-16	10:00	3
7498	2024-01-15	22:00	3
7497	2024-01-15	20:00	10
7496	2024-01-15	18:00	12
7495	2024-01-15	16:00	3
7494	2024-01-15	13:00	4
7493	2024-01-15	10:00	5
7492	2024-01-14	22:00	2
7491	2024-01-14	20:00	12
7490	2024-01-14	18:00	16
7489	2024-01-14	16:00	4
7488	2024-01-14	13:00	4
7487	2024-01-14	10:00	15
7486	2024-01-13	22:00	8
7485	2024-01-13	20:00	20
7484	2024-01-13	18:00	2
7483	2024-01-13	16:00	18
7482	2024-01-13	13:00	7
7481	2024-01-13	10:00	6
7480	2024-01-12	22:00	15
7479	2024-01-12	20:00	5
7478	2024-01-12	18:00	5
7477	2024-01-12	16:00	1
7476	2024-01-12	13:00	4
7475	2024-01-12	10:00	6
7474	2024-01-11	22:00	4
7473	2024-01-11	20:00	9
7472	2024-01-11	18:00	2
7471	2024-01-11	16:00	6
7470	2024-01-11	13:00	7
7469	2024-01-11	10:00	8
7468	2024-01-10	22:00	20
7467	2024-01-10	20:00	5
7466	2024-01-10	18:00	15
7465	2024-01-10	16:00	1
7464	2024-01-10	13:00	4
7463	2024-01-10	10:00	16
7462	2024-01-09	22:00	16
7461	2024-01-09	20:00	5
7460	2024-01-09	18:00	16
7459	2024-01-09	16:00	4
7458	2024-01-09	13:00	6
7457	2024-01-09	10:00	17
7456	2024-01-08	22:00	17
7455	2024-01-08	20:00	3
7454	2024-01-08	18:00	9
7453	2024-01-08	16:00	2
7452	2024-01-08	13:00	11
7451	2024-01-08	10:00	12
7450	2024-01-07	22:00	10
7449	2024-01-07	20:00	20
7448	2024-01-07	18:00	14
7447	2024-01-07	16:00	8
7446	2024-01-07	13:00	20
7445	2024-01-07	10:00	3
7444	2024-01-06	22:00	15
7443	2024-01-06	20:00	9
7442	2024-01-06	18:00	9
7441	2024-01-06	16:00	12
7440	2024-01-06	13:00	19
7439	2024-01-06	10:00	19
7438	2024-01-05	22:00	9
7437	2024-01-05	20:00	5
7436	2024-01-05	18:00	16
7435	2024-01-05	16:00	16
7434	2024-01-05	13:00	2
7433	2024-01-05	10:00	5
7432	2024-01-04	22:00	6
7431	2024-01-04	20:00	20
7430	2024-01-04	18:00	8
7429	2024-01-04	16:00	20
7428	2024-01-04	13:00	13
7427	2024-01-04	10:00	9
7426	2024-01-03	22:00	1
7425	2024-01-03	20:00	13
7424	2024-01-03	18:00	12
7423	2024-01-03	16:00	7
7422	2024-01-03	13:00	11
7421	2024-01-03	10:00	8
7420	2024-01-02	22:00	20
7419	2024-01-02	20:00	4
7418	2024-01-02	18:00	8
7417	2024-01-02	16:00	18
7416	2024-01-02	13:00	8
7415	2024-01-02	10:00	18
7414	2024-01-01	22:00	15
7413	2024-01-01	20:00	12
7412	2024-01-01	18:00	11
7411	2024-01-01	16:00	9
7410	2024-01-01	13:00	15
7409	2024-01-01	10:00	14
7408	2023-12-31	22:00	6
7407	2023-12-31	20:00	7
7406	2023-12-31	18:00	18
7405	2023-12-31	16:00	2
7404	2023-12-31	13:00	7
7403	2023-12-31	10:00	16
7402	2023-12-30	22:00	9
7401	2023-12-30	20:00	12
7400	2023-12-30	18:00	8
7399	2023-12-30	16:00	12
7398	2023-12-30	13:00	18
7397	2023-12-30	10:00	12
7396	2023-12-29	22:00	11
7395	2023-12-29	20:00	18
7394	2023-12-29	18:00	13
7393	2023-12-29	16:00	19
7392	2023-12-29	13:00	13
7391	2023-12-29	10:00	7
7390	2023-12-28	22:00	20
7389	2023-12-28	20:00	13
7388	2023-12-28	18:00	12
7387	2023-12-28	16:00	2
7386	2023-12-28	13:00	3
7385	2023-12-28	10:00	4
7384	2023-12-27	22:00	9
7383	2023-12-27	20:00	9
7382	2023-12-27	18:00	6
7381	2023-12-27	16:00	19
7380	2023-12-27	13:00	14
7379	2023-12-27	10:00	3
7378	2023-12-26	22:00	9
7377	2023-12-26	20:00	14
7376	2023-12-26	18:00	4
7375	2023-12-26	16:00	20
7374	2023-12-26	13:00	20
7373	2023-12-26	10:00	5
7372	2023-12-25	22:00	4
7371	2023-12-25	20:00	3
7370	2023-12-25	18:00	1
7369	2023-12-25	16:00	7
7368	2023-12-25	13:00	10
7367	2023-12-25	10:00	9
7366	2023-12-24	22:00	8
7365	2023-12-24	20:00	19
7364	2023-12-24	18:00	10
7363	2023-12-24	16:00	1
7362	2023-12-24	13:00	3
7361	2023-12-24	10:00	11
7360	2023-12-23	22:00	8
7359	2023-12-23	20:00	14
7358	2023-12-23	18:00	5
7357	2023-12-23	16:00	12
7356	2023-12-23	13:00	16
7355	2023-12-23	10:00	1
7354	2023-12-22	22:00	13
7353	2023-12-22	20:00	20
7352	2023-12-22	18:00	16
7351	2023-12-22	16:00	9
7350	2023-12-22	13:00	17
7349	2023-12-22	10:00	9
7348	2023-12-21	22:00	12
7347	2023-12-21	20:00	15
7346	2023-12-21	18:00	16
7345	2023-12-21	16:00	5
7344	2023-12-21	13:00	18
7343	2023-12-21	10:00	3
7342	2023-12-20	22:00	20
7341	2023-12-20	20:00	6
7340	2023-12-20	18:00	17
7339	2023-12-20	16:00	17
7338	2023-12-20	13:00	10
7337	2023-12-20	10:00	9
7336	2023-12-19	22:00	5
7335	2023-12-19	20:00	20
7334	2023-12-19	18:00	12
7333	2023-12-19	16:00	16
7332	2023-12-19	13:00	17
7331	2023-12-19	10:00	17
7330	2023-12-18	22:00	1
7329	2023-12-18	20:00	1
7328	2023-12-18	18:00	7
7327	2023-12-18	16:00	16
7326	2023-12-18	13:00	13
7325	2023-12-18	10:00	8
7324	2023-12-17	22:00	16
7323	2023-12-17	20:00	11
7322	2023-12-17	18:00	8
7321	2023-12-17	16:00	8
7320	2023-12-17	13:00	12
7319	2023-12-17	10:00	15
7318	2023-12-16	22:00	1
7317	2023-12-16	20:00	10
7316	2023-12-16	18:00	7
7315	2023-12-16	16:00	11
7314	2023-12-16	13:00	12
7313	2023-12-16	10:00	17
7312	2023-12-15	22:00	8
7311	2023-12-15	20:00	16
7310	2023-12-15	18:00	16
7309	2023-12-15	16:00	1
7308	2023-12-15	13:00	1
7307	2023-12-15	10:00	5
7306	2023-12-14	22:00	10
7305	2023-12-14	20:00	6
7304	2023-12-14	18:00	15
7303	2023-12-14	16:00	8
7302	2023-12-14	13:00	8
7301	2023-12-14	10:00	7
7300	2023-12-13	22:00	4
7299	2023-12-13	20:00	2
7298	2023-12-13	18:00	3
7297	2023-12-13	16:00	5
7296	2023-12-13	13:00	20
7295	2023-12-13	10:00	3
7294	2023-12-12	22:00	15
7293	2023-12-12	20:00	8
7292	2023-12-12	18:00	17
7291	2023-12-12	16:00	14
7290	2023-12-12	13:00	10
7289	2023-12-12	10:00	7
7288	2023-12-11	22:00	17
7287	2023-12-11	20:00	10
7286	2023-12-11	18:00	3
7285	2023-12-11	16:00	5
7284	2023-12-11	13:00	10
7283	2023-12-11	10:00	10
7282	2023-12-10	22:00	11
7281	2023-12-10	20:00	13
7280	2023-12-10	18:00	19
7279	2023-12-10	16:00	14
7278	2023-12-10	13:00	11
7277	2023-12-10	10:00	15
7276	2023-12-09	22:00	10
7275	2023-12-09	20:00	12
7274	2023-12-09	18:00	10
7273	2023-12-09	16:00	20
7272	2023-12-09	13:00	19
7271	2023-12-09	10:00	14
7270	2023-12-08	22:00	14
7269	2023-12-08	20:00	12
7268	2023-12-08	18:00	5
7267	2023-12-08	16:00	1
7266	2023-12-08	13:00	14
7265	2023-12-08	10:00	2
7264	2023-12-07	22:00	13
7263	2023-12-07	20:00	5
7262	2023-12-07	18:00	5
7261	2023-12-07	16:00	1
7260	2023-12-07	13:00	16
7259	2023-12-07	10:00	19
7258	2023-12-06	22:00	5
7257	2023-12-06	20:00	5
7256	2023-12-06	18:00	17
7255	2023-12-06	16:00	19
7254	2023-12-06	13:00	8
7253	2023-12-06	10:00	11
7252	2023-12-05	22:00	12
7251	2023-12-05	20:00	3
7250	2023-12-05	18:00	8
7249	2023-12-05	16:00	11
7248	2023-12-05	13:00	2
7247	2023-12-05	10:00	16
7246	2023-12-04	22:00	9
7245	2023-12-04	20:00	18
7244	2023-12-04	18:00	1
7243	2023-12-04	16:00	11
7242	2023-12-04	13:00	14
7241	2023-12-04	10:00	15
7240	2023-12-03	22:00	17
7239	2023-12-03	20:00	12
7238	2023-12-03	18:00	13
7237	2023-12-03	16:00	4
7236	2023-12-03	13:00	14
7235	2023-12-03	10:00	17
7234	2023-12-02	22:00	3
7233	2023-12-02	20:00	9
7232	2023-12-02	18:00	7
7231	2023-12-02	16:00	19
7230	2023-12-02	13:00	18
7229	2023-12-02	10:00	15
7228	2023-12-01	22:00	11
7227	2023-12-01	20:00	16
7226	2023-12-01	18:00	15
7225	2023-12-01	16:00	1
7224	2023-12-01	13:00	14
7223	2023-12-01	10:00	18
7222	2023-11-30	22:00	6
7221	2023-11-30	20:00	4
7220	2023-11-30	18:00	17
7219	2023-11-30	16:00	15
7218	2023-11-30	13:00	7
7217	2023-11-30	10:00	8
7216	2023-11-29	22:00	3
7215	2023-11-29	20:00	5
7214	2023-11-29	18:00	4
7213	2023-11-29	16:00	3
7212	2023-11-29	13:00	10
7211	2023-11-29	10:00	11
7210	2023-11-28	22:00	17
7209	2023-11-28	20:00	8
7208	2023-11-28	18:00	15
7207	2023-11-28	16:00	15
7206	2023-11-28	13:00	11
